Date_Time_1,envirolightlux_2,envirotemp_2,envirorh_2,envirooccupancy_2,envirosound_2,vo2_1,vo2_2,vo2_3,vo2_4,vo2_5,vo2_6,vo2_7,vo2_8,vo2_9,vo2_10,vo2_11,vo2_12,vo2_13,vo2_14,vo2_15,vo2_16,vco2_1,vco2_2,vco2_3,vco2_4,vco2_5,vco2_6,vco2_7,vco2_8,vco2_9,vco2_10,vco2_11,vco2_12,vco2_13,vco2_14,vco2_15,vco2_16,vh2o_1,vh2o_2,vh2o_3,vh2o_4,vh2o_5,vh2o_6,vh2o_7,vh2o_8,vh2o_9,vh2o_10,vh2o_11,vh2o_12,vh2o_13,vh2o_14,vh2o_15,vh2o_16,kcal_hr_1,kcal_hr_2,kcal_hr_3,kcal_hr_4,kcal_hr_5,kcal_hr_6,kcal_hr_7,kcal_hr_8,kcal_hr_9,kcal_hr_10,kcal_hr_11,kcal_hr_12,kcal_hr_13,kcal_hr_14,kcal_hr_15,kcal_hr_16,rq_1,rq_2,rq_3,rq_4,rq_5,rq_6,rq_7,rq_8,rq_9,rq_10,rq_11,rq_12,rq_13,rq_14,rq_15,rq_16,foodupa_1,foodupa_2,foodupa_3,foodupa_4,foodupa_5,foodupa_6,foodupa_7,foodupa_8,foodupa_9,foodupa_10,foodupa_11,foodupa_12,foodupa_13,foodupa_14,foodupa_15,foodupa_16,waterupa_1,waterupa_2,waterupa_3,waterupa_4,waterupa_5,waterupa_6,waterupa_7,waterupa_8,waterupa_9,waterupa_10,waterupa_11,waterupa_12,waterupa_13,waterupa_14,waterupa_15,waterupa_16,bodymass_1,bodymass_2,bodymass_3,bodymass_4,bodymass_5,bodymass_6,bodymass_7,bodymass_8,bodymass_9,bodymass_10,bodymass_11,bodymass_12,bodymass_13,bodymass_14,bodymass_15,bodymass_16,xbreak_1,xbreak_2,xbreak_3,xbreak_4,xbreak_5,xbreak_6,xbreak_7,xbreak_8,xbreak_9,xbreak_10,xbreak_11,xbreak_12,xbreak_13,xbreak_14,xbreak_15,xbreak_16,ybreak_1,ybreak_2,ybreak_3,ybreak_4,ybreak_5,ybreak_6,ybreak_7,ybreak_8,ybreak_9,ybreak_10,ybreak_11,ybreak_12,ybreak_13,ybreak_14,ybreak_15,ybreak_16,pedmeters_1,pedmeters_2,pedmeters_3,pedmeters_4,pedmeters_5,pedmeters_6,pedmeters_7,pedmeters_8,pedmeters_9,pedmeters_10,pedmeters_11,pedmeters_12,pedmeters_13,pedmeters_14,pedmeters_15,pedmeters_16,allmeters_1,allmeters_2,allmeters_3,allmeters_4,allmeters_5,allmeters_6,allmeters_7,allmeters_8,allmeters_9,allmeters_10,allmeters_11,allmeters_12,allmeters_13,allmeters_14,allmeters_15,allmeters_16,wheelmeters_1,wheelmeters_2,wheelmeters_3,wheelmeters_4,wheelmeters_5,wheelmeters_6,wheelmeters_7,wheelmeters_8,wheelmeters_9,wheelmeters_10,wheelmeters_11,wheelmeters_12,wheelmeters_13,wheelmeters_14,wheelmeters_15,wheelmeters_16
10/12/2020 21:12:00,0,0,0,0,0,1.100443,1.472493,1.135393,1.209131,0.9043934,1.016862,0.8362141,1.128006,1.181232,1.895805,0.9676443,0.9596157,1.472349,1.023099,1.266447,1.062406,1.818165,2.56464,2.113727,2.133081,1.609734,1.840881,1.556455,2.051677,1.97803,3.221467,1.923245,1.734137,2.546749,1.476359,2.247339,1.846329,0.1488689,0.1668398,0.1459645,0.1716366,0.1665187,0.167181,0.1238151,0.134068,0.1266947,0.1746831,0.1595698,0.1553678,0.1646251,0.09020601,0.1424101,0.1495904,0.3808641,0.5183752,0.4087419,0.4274624,0.3206748,0.362608,0.3010176,0.4028777,0.4105761,0.6620585,0.3564357,0.3419881,0.5171539,0.3398931,0.4485974,0.373739,1.654775,1.742293,1.862111,1.765249,1.780746,1.809234,1.858816,1.815344,1.67675,1.699391,1.99047,1.807633,1.729631,1.443382,1.774629,1.740503,1.914314,2.317924,2.414767,2.484412,2.159312,2.390579,2.016152,2.073783,1.840157,2.486429,1.122722,1.391151,1.777951,0.3323675,1.919986,2.100998,0.6273195,0.618104,0.1076051,0.7206408,0.04193117,0.2239074,0.3347626,0.5199893,0.2392881,0.1308595,0.009017943,0.3805534,0.3151547,0.04556277,0.9251875,0.2589109,21.78045,23.4588,21.88491,22.03063,18.54573,22.62508,23.00186,21.8011,22.24987,22.52117,24.0228,21.78768,20.69223,21.22474,22.97878,22.04987,0,3,2,0,1,23,1,8,0,0,0,11,28,0,0,0,0,0,6,2,0,16,3,22,0,0,1,25,40,0,5,0,11.70852,20.63593,13.14745,29.56875,21.8502,60.57702,13.75863,45.55207,18.11589,13.15583,11.54486,65.02227,25.97583,29.57187,9.32877,33.80222,17.90952,27.13533,21.23469,46.61443,36.61547,78.21282,24.02051,57.74051,24.28546,19.93539,21.0143,83.66627,44.0759,38.20887,12.87356,40.5364,6.5016,12.2808,1.0836,233.6964,138.3396,280.6524,0,0,69.3504,195.8739,5.418,165.4296,79.07029,6.1404,4.3344,64.6548
10/12/2020 21:17:00,0,0,0,0,0,1.085669,1.398316,1.110013,1.044402,1.041937,1.149103,0.9047267,1.166695,1.216614,1.954495,1.041117,1.172864,1.380256,1.499802,1.249324,0.9526513,1.753993,2.496261,2.06346,1.888542,1.820329,2.025717,1.721905,2.098238,2.026472,3.279756,1.981264,2.091995,2.335526,2.111342,2.288775,1.740569,0.1425699,0.1615079,0.1396931,0.1640757,0.1673058,0.166069,0.1191786,0.1317492,0.1249924,0.1715864,0.153,0.1544206,0.1593461,0.1009908,0.1376977,0.1441337,0.3731122,0.4962977,0.3994049,0.3722831,0.3671735,0.4061435,0.3281973,0.4151159,0.4221572,0.6798046,0.3776591,0.4161601,0.4813609,0.4947519,0.4472983,0.3407681,1.617237,1.784865,1.859246,1.809108,1.749883,1.764386,1.903709,1.799238,1.666694,1.678279,1.90523,1.785221,1.692062,1.408054,1.831947,1.827039,1.914314,2.317924,2.414767,2.484412,2.159312,2.406953,2.016152,2.073783,1.840157,2.486429,1.122722,1.391151,1.777951,0.3772752,1.985886,2.100998,0.6273195,0.618104,0.1076051,0.7206408,0.04193117,0.2239074,0.3347626,0.5199893,0.2392881,0.1308595,0.009017943,0.3805534,0.3151547,0.04556277,1.030671,0.2589109,21.7618,23.45877,21.91811,22.03642,18.54573,22.61843,23.0053,21.80623,22.23042,22.52618,24.0167,21.73047,20.7104,21.26822,22.98707,22.02529,0,4,0,1,33,43,0,25,0,6,0,11,83,79,0,0,0,0,0,1,32,77,0,19,0,26,0,49,73,80,7,0,11.70852,20.63593,13.16406,29.56875,21.8568,60.60836,13.75863,45.65502,18.11589,13.35305,11.54486,65.02227,26.44961,30.30223,9.32877,33.80222,17.90952,27.15248,21.26305,46.62062,36.78991,78.42899,24.0257,57.92184,24.28546,20.15144,21.01451,83.82526,44.78633,39.14513,12.89731,40.5364,6.5016,12.2808,1.0836,233.6964,138.3396,280.6524,0,0,69.3504,282.2104,5.418,165.4296,107.9988,6.1404,4.3344,64.6548
10/12/2020 21:22:00,0,0,0,0,0,1.123505,1.103403,1.09787,1.094069,1.147148,1.506596,0.9073594,1.049476,1.383386,1.941684,1.066956,1.408128,1.298727,1.439639,1.324745,0.9261187,1.834442,1.936044,1.989869,1.954047,1.963104,2.493074,1.706252,1.839048,2.306885,3.250403,2.038076,2.442019,2.280174,2.03902,2.347621,1.689493,0.1376096,0.1511739,0.1333844,0.1626245,0.1682908,0.1699216,0.1132748,0.1275291,0.1310277,0.1788221,0.1494977,0.1552984,0.1618195,0.09580789,0.1302168,0.1379732,0.3873975,0.3893865,0.39165,0.3883741,0.4015262,0.5216902,0.3277811,0.3701982,0.4802003,0.6748273,0.387539,0.4950182,0.4584092,0.4757264,0.4690374,0.3311048,1.634534,1.754701,1.812506,1.786108,1.711982,1.654795,1.880753,1.752447,1.669162,1.674275,1.911515,1.734049,1.756161,1.416401,1.772418,1.824821,1.914314,2.317924,2.414767,2.484412,2.159312,2.526305,2.016152,2.073783,1.840157,2.486429,1.122722,1.402582,1.782437,0.4903808,2.098422,2.100998,0.6273195,0.618104,0.1076051,0.7206408,0.04193117,0.2239074,0.3347626,0.5199893,0.2392881,0.1308595,0.009017943,0.3805534,0.3151547,0.04556277,1.030671,0.2589109,21.74314,23.45875,22.03145,22.0422,18.54573,22.61178,23.00875,21.81136,22.21098,22.53119,24.01059,21.67326,20.72857,21.41074,22.99536,22.00072,0,1,0,2,4,0,0,10,0,2,2,35,91,13,0,0,0,0,0,4,19,88,5,17,0,16,6,52,55,42,3,0,11.70852,20.63593,13.16406,29.56875,21.8602,60.64884,13.75863,45.81174,18.11589,13.6894,11.54486,65.1167,26.48187,30.77876,9.32877,33.80222,17.90952,27.16066,21.26305,46.63617,36.90981,78.83338,24.03045,58.1609,24.28546,20.51978,21.03413,84.10178,45.21446,39.93607,12.92169,40.5364,6.5016,12.2808,1.0836,233.6964,138.3396,280.6524,0,0,69.3504,365.0636,5.418,165.4296,107.9988,6.1404,4.3344,64.6548
10/12/2020 21:27:00,0,0,0,0,0,1.112191,1.134335,1.131695,1.025238,0.9276672,1.602529,0.9115031,1.176911,1.368827,1.973171,1.113012,1.576596,1.288738,1.382417,1.299945,0.9601015,1.824219,2.005121,2.025766,1.852207,1.598793,2.688719,1.726221,2.065158,2.229332,3.218452,2.100469,2.742993,2.268888,2.117782,2.35412,1.749884,0.1325692,0.1464602,0.1259111,0.1560747,0.1591367,0.1666168,0.1070906,0.1245177,0.1288537,0.176556,0.1465819,0.1558226,0.156251,0.09519122,0.1314785,0.1301929,0.384044,0.4012847,0.4020305,0.3653402,0.3254521,0.5573574,0.3300861,0.4153364,0.4716112,0.6801525,0.40257,0.554827,0.4552984,0.4674223,0.4636044,0.3431479,1.643137,1.76783,1.790475,1.806575,1.722028,1.678113,1.89441,1.754348,1.630883,1.631579,1.887778,1.73937,1.760368,1.533018,1.812882,1.823028,1.914314,2.317924,2.414767,2.484412,2.159312,2.663635,2.016152,2.073783,1.840157,2.486429,1.122722,1.488907,1.83883,0.5562038,2.225952,2.100998,0.6273195,0.618104,0.1076051,0.7206408,0.04193117,0.2239074,0.3347626,0.5199893,0.2392881,0.1308595,0.009017943,0.3805534,0.3392968,0.04556277,1.030671,0.2589109,21.72449,23.45873,22.14479,22.04798,18.54573,22.60513,23.01219,21.81649,22.24828,22.5362,24.00448,21.61605,20.74673,21.87141,23.00365,21.97614,0,0,0,0,0,0,1,110,12,2,0,57,49,123,0,0,0,0,0,1,0,66,6,40,16,12,15,80,39,109,25,0,11.70852,20.63593,13.16406,29.56875,21.8602,60.66565,13.75863,46.22986,18.2301,13.91299,11.54726,65.49969,26.54473,31.72847,9.32877,33.80222,17.90952,27.1623,21.26305,46.64405,36.93205,79.0984,24.05468,58.76241,24.45724,20.7602,21.05903,84.90391,45.53374,41.07883,13.00995,40.5364,6.5016,12.2808,1.0836,233.6964,138.3396,280.6524,0,0,69.3504,459.4548,5.418,165.4296,107.9988,6.1404,4.3344,64.6548
10/12/2020 21:32:00,0,0,0,0,0,1.081062,1.118196,1.060322,0.9698096,1.018494,1.548261,0.9258742,1.214814,1.493995,1.925249,1.28496,1.566826,1.464179,1.350858,1.461733,1.012322,1.80452,2.021253,1.945519,1.676234,1.768345,2.65206,1.767319,2.126831,2.420992,3.132259,2.305784,2.743427,2.527946,2.094198,2.568117,1.847676,0.1302237,0.1412834,0.1217638,0.1513166,0.1535908,0.1610525,0.1028166,0.1303282,0.1242079,0.1743364,0.1472949,0.1558207,0.1589036,0.0982542,0.1358489,0.1255635,0.3753758,0.398539,0.3798284,0.3405561,0.3581803,0.5420925,0.3362115,0.4283915,0.513927,0.6631011,0.4568535,0.5525456,0.5139742,0.458395,0.5160615,0.3619854,1.670524,1.808014,1.835223,1.728412,1.737289,1.713253,1.90927,1.751069,1.621467,1.627149,1.796807,1.750062,1.72844,1.550731,1.75812,1.825313,1.914314,2.317924,2.414767,2.484412,2.159312,2.800964,2.016152,2.076795,1.840157,2.486429,1.192761,1.581927,1.881303,0.5565832,2.337005,2.100998,0.6273195,0.618104,0.1076051,0.7206408,0.04193117,0.2239074,0.3347626,0.5199893,0.2392881,0.1308595,0.009017943,0.3805534,0.4544364,0.04556277,1.065716,0.2589109,21.70583,23.4587,22.25813,22.05376,18.54573,22.59848,23.01563,21.82162,22.39936,22.54121,23.99837,21.57375,20.7649,21.65475,23.01194,21.95156,0,0,0,4,33,24,19,42,2,10,3,123,61,98,0,7,0,0,0,12,39,67,17,53,32,32,41,163,52,132,10,0,11.70852,20.63593,13.16406,29.56875,21.8602,60.72261,13.75863,47.38692,18.23353,14.07327,11.60891,67.27245,26.82002,33.28389,9.32877,33.80286,17.90952,27.16316,21.26305,46.66463,36.9841,79.35432,24.07174,60.11538,24.53358,20.99478,21.28579,87.07276,46.04405,43.11705,13.06155,40.53728,6.5016,12.2808,1.0836,233.6964,138.3396,280.6524,0,0,69.3504,549.8885,5.418,167.3428,136.8792,6.1404,4.3344,64.6548
10/12/2020 21:37:00,0,0,0,0,0,1.231492,1.175833,1.110921,0.969257,1.274752,1.554589,1.102488,1.040228,1.552664,1.716694,1.393558,1.239874,1.484907,1.372847,1.386335,1.254891,2.09119,2.201992,2.098329,1.724399,2.253942,2.75948,2.123878,1.830128,2.563312,2.85522,2.479564,2.154648,2.479795,2.140091,2.405141,2.247596,0.1376844,0.1423385,0.121912,0.1494701,0.1635923,0.1654814,0.1125725,0.1378355,0.1249965,0.1721169,0.1481281,0.1573835,0.1647838,0.1104515,0.143134,0.1258788,0.42997,0.4241617,0.4019334,0.3436216,0.4509995,0.5507171,0.4016348,0.3674197,0.5372443,0.5954019,0.4940645,0.436163,0.5156803,0.4666398,0.487418,0.4458819,1.699792,1.872082,1.889207,1.779226,1.768435,1.775359,1.933987,1.759589,1.651795,1.664667,1.779237,1.736359,1.671809,1.563211,1.735307,1.795115,1.914314,2.317924,2.414767,2.484412,2.179576,2.938293,2.046643,2.078817,1.840157,2.560496,1.333309,1.601652,1.881671,0.5565832,2.35242,2.100998,0.6273195,0.6341823,0.1076051,0.7206408,0.04193117,0.2239074,0.3347626,0.5199893,0.2392881,0.1308595,0.009017943,0.3805534,0.4661322,0.04556277,1.100067,0.2589109,21.68718,23.4586,22.37147,22.05955,18.54573,22.59183,23.01907,21.82675,22.55364,22.54622,23.99227,21.59097,20.78307,21.1156,23.02023,21.92698,0,25,0,1,36,1,9,0,14,3,1,41,31,44,0,56,0,16,0,2,71,90,54,0,29,58,9,15,39,36,15,29,11.70852,20.67958,13.16406,29.56875,21.98034,60.90345,13.902,47.72985,18.35017,14.22153,11.60986,68.05061,27.85288,33.95448,9.32877,34.08288,17.90952,27.25324,21.26305,46.708,37.40929,79.81956,24.39213,60.49662,24.78555,21.332,21.38021,88.04973,47.212,44.0426,13.15053,40.84075,6.5016,12.2808,1.0836,233.6964,138.3396,280.6524,0,0,69.3504,601.74,5.418,168.6804,186.7849,6.1404,4.3344,64.6548
10/12/2020 21:42:00,0,0,0,0,0,1.310133,1.13404,1.392328,0.9408405,1.409829,1.567444,1.405964,0.9764228,1.588319,1.672793,1.50792,1.215779,1.48795,1.028924,1.092146,1.454823,2.140457,2.107348,2.522326,1.702171,2.35858,2.785004,2.570272,1.843914,2.614624,2.860339,2.658137,2.125551,2.474004,1.638637,1.927948,2.487823,0.1410278,0.1412117,0.1303383,0.1470952,0.1661516,0.1651005,0.1209518,0.1333687,0.1250224,0.166704,0.1467881,0.1561597,0.165489,0.1169403,0.1406253,0.1353413,0.4518347,0.4079987,0.4966114,0.3354272,0.4898837,0.5554507,0.5030174,0.3532471,0.5490804,0.5853606,0.5329568,0.4285347,0.5160156,0.3520393,0.3861874,0.5090994,1.637162,1.857554,1.812718,1.810656,1.673528,1.776955,1.827208,1.889831,1.647523,1.711127,1.762137,1.748623,1.662926,1.592396,1.767332,1.70991,1.967734,2.32596,2.606081,2.484412,2.277856,3.052123,2.170157,2.078817,1.844143,2.724669,1.469287,1.601652,1.911238,0.5565832,2.35242,2.100998,0.6273195,0.6573192,0.1076051,0.7206408,0.04193117,0.3184318,0.3347626,0.5199893,0.2525135,0.1308595,0.009017943,0.3805534,0.4667047,0.04556277,1.100067,0.2589109,21.70586,23.46082,22.65615,22.06533,18.54573,22.58518,23.02251,21.83188,22.70791,22.55123,23.98616,21.61438,20.80124,21.00443,23.02851,21.9024,4,8,51,1,32,97,0,1,47,3,5,0,53,0,0,25,45,10,51,3,64,121,41,0,50,20,26,2,58,0,1,0,11.81718,20.75697,13.32008,29.56875,22.07917,61.59912,13.97932,47.72985,18.84564,14.31898,11.61861,68.05061,28.29401,34.19553,9.32877,34.65342,18.085,27.38738,21.49181,46.71383,37.7399,80.83754,24.63417,60.49662,25.37519,21.61473,21.46553,88.14317,47.76784,44.30807,13.16763,41.54233,6.5016,12.2808,1.0836,233.6964,138.3396,282.3934,0,0,69.3504,622.5318,5.418,168.6804,242.7445,6.1404,4.3344,64.6548
10/12/2020 21:47:00,0,0,0,0,0,1.508811,1.257854,1.41293,1.112549,1.466695,1.552595,1.463814,0.9923915,1.529705,1.876575,1.637479,1.031503,1.370139,1.112331,0.9796231,1.321446,2.430114,2.285249,2.556574,2.181882,2.472113,2.760277,2.684631,1.877885,2.525773,3.157436,2.98665,1.898292,2.309292,1.769489,1.771848,2.255883,0.14533,0.1418666,0.1339138,0.1480766,0.1624658,0.1647298,0.1234733,0.1300472,0.1269072,0.1777222,0.1551004,0.1542547,0.1615303,0.1183974,0.1436559,0.1367512,0.5180358,0.4490812,0.5037557,0.407863,0.5108641,0.5502986,0.5242855,0.3592773,0.5293244,0.6532625,0.5853925,0.3698798,0.4772276,0.3804449,0.3492216,0.4621696,1.612204,1.816435,1.80969,1.957121,1.685687,1.778528,1.83428,1.89756,1.652876,1.682409,1.824276,1.842695,1.686494,1.590973,1.808205,1.70637,2.135822,2.430298,3.042025,2.484412,2.383857,3.063949,2.300119,2.078817,1.847297,2.733312,1.508291,1.601652,2.020379,0.5565832,2.35242,2.100998,0.6273195,0.6573192,0.1076051,0.7206408,0.04193117,0.3768922,0.3347626,0.5199893,0.2669369,0.1308595,0.009017943,0.3805534,0.4733672,0.04556277,1.100067,0.2589109,21.8735,23.5553,22.85953,22.07111,18.54573,22.57854,23.02595,21.83701,22.86218,22.55624,23.98005,21.63778,20.81941,20.99427,23.0368,21.87782,2,1,0,4,29,77,0,24,0,10,2,2,36,0,0,13,45,0,0,7,40,50,65,24,0,19,69,4,28,0,0,0,11.84824,20.78527,13.73403,29.56875,22.20174,62.991,14.00588,47.75203,19.15705,14.41911,11.63472,68.13941,28.52508,34.19553,9.32877,34.73093,18.27375,27.44038,22.01829,46.73856,38.12697,82.60357,24.88672,60.54342,25.73107,21.78531,21.70429,88.23253,48.26505,44.30807,13.16763,41.67341,6.5016,12.2808,1.0836,233.6964,138.3396,285.348,0,0,69.3504,681.6193,5.418,168.6804,246.3384,6.1404,4.3344,64.6548
10/12/2020 21:52:00,0,0,0,0,0,1.567717,1.421757,1.448112,1.151231,1.519216,1.568898,1.456242,1.045265,1.698133,1.936837,1.649357,1.00001,1.296941,1.066321,1.047294,1.128719,2.575845,2.595871,2.669331,2.214785,2.565306,2.770674,2.663006,1.997288,2.844732,3.300719,2.996703,1.937617,2.250639,1.676828,1.930521,1.91755,0.1432611,0.1404961,0.1316662,0.1457255,0.1588098,0.1635393,0.1216399,0.1267688,0.1375851,0.1858609,0.1672064,0.150845,0.1581822,0.1154147,0.1367451,0.1279009,0.5416354,0.5084507,0.5195573,0.4191932,0.5294675,0.5548435,0.5210601,0.3797033,0.5903168,0.6770201,0.5888681,0.3650426,0.456027,0.3634166,0.3757526,0.3941455,1.649202,1.826075,1.842609,1.924038,1.689428,1.766707,1.828758,1.912384,1.675228,1.704331,1.816907,1.938215,1.73518,1.572617,1.843087,1.700444,2.300287,2.562764,3.046999,2.484412,2.489858,3.063949,2.430081,2.078817,1.847297,2.733312,1.508291,1.601652,2.133892,0.5565832,2.35242,2.100998,0.6273195,0.6573192,0.1076051,0.7206408,0.04193117,0.3768922,0.3707492,0.5199893,0.2669369,0.1308595,0.009017943,0.3805534,0.560459,0.04556277,1.100067,0.2589109,22.05232,23.69334,22.73585,22.07689,18.54573,22.57189,23.02939,21.84214,22.98273,22.56124,23.97434,21.66119,20.83758,20.98411,23.04509,21.85324,41,2,24,0,7,35,0,29,31,2,25,2,38,0,0,1,53,0,37,0,30,30,59,34,28,12,103,2,27,0,0,0,12.03448,20.78527,13.76075,29.56875,22.22597,63.07377,14.04821,48.08166,19.37183,14.4751,11.94838,68.39061,28.584,34.19553,9.32877,34.74028,18.62451,27.45002,22.07781,46.76318,38.32468,83.01591,25.16992,60.98047,25.96131,21.87916,22.29861,88.49139,48.53563,44.30807,13.16763,41.6895,6.5016,12.2808,1.0836,233.6964,138.3396,285.348,0,0,74.76479,767.42,5.759936,168.6804,246.3384,6.1404,4.3344,64.6548
10/12/2020 21:57:00,0,0,0,0,0,1.436992,1.529148,1.459901,1.102252,1.48488,1.314553,1.482205,1.049084,1.806667,2.02365,1.511997,1.095019,1.279101,1.10579,0.9353883,1.002585,2.377184,2.75431,2.660179,1.983491,2.517193,2.366096,2.684285,1.984643,2.986456,3.386359,2.661472,2.073027,2.224846,1.732057,1.725227,1.7785,0.1460212,0.1419536,0.1367819,0.1465236,0.1590047,0.1618563,0.1255459,0.1262033,0.1418456,0.1856934,0.1649753,0.1654218,0.1571064,0.1134858,0.1366381,0.127443,0.4975411,0.5443584,0.5217376,0.3922631,0.5181558,0.4678532,0.5286114,0.3797672,0.6253858,0.703231,0.534142,0.3964942,0.4500969,0.3764144,0.335668,0.3550925,1.65627,1.801276,1.822963,1.796607,1.695947,1.8005,1.811097,1.892515,1.654171,1.673519,1.760667,1.903216,1.739443,1.566722,1.844635,1.773966,2.343018,2.695004,3.134606,2.484412,2.595859,3.063949,2.560043,2.078817,1.847297,2.733312,1.514151,1.6295,2.247403,0.5565832,2.35242,2.100998,0.6273195,0.6607919,0.1076051,0.7206408,0.04193117,0.3768922,0.4390716,0.5199893,0.2669369,0.1308595,0.009017943,0.3805534,0.5699146,0.04556277,1.100067,0.2589109,22.09945,23.83137,22.74919,22.08268,18.54573,22.56524,23.03284,21.84727,22.96871,22.56625,23.98074,21.68459,20.85575,20.97395,23.05338,21.82866,0,9,58,12,20,19,0,2,22,3,1,35,50,0,0,0,0,12,25,34,40,7,52,2,22,12,19,74,37,0,1,0,12.34005,20.78858,13.83754,29.83336,22.31238,63.10935,14.09757,48.37952,20.02872,14.7795,12.48537,68.85188,28.61655,34.19553,9.32877,34.74028,19.02367,27.46451,22.44827,47.0771,38.53912,83.18691,25.46201,61.32102,26.66758,22.2051,23.05865,89.07868,48.77544,44.30807,13.17116,41.69005,6.5016,12.2808,1.0836,233.6964,138.3396,285.348,0,0,106.2843,867.3339,6.1404,168.6804,246.3384,6.1404,4.3344,64.6548
10/12/2020 22:02:00,0,0,0,0,0,1.252081,1.576348,1.536441,1.032374,1.633366,1.204449,1.500124,1.061247,1.843745,2.08905,1.569218,1.375185,1.417594,1.177638,1.155257,1.191619,2.106598,2.834293,2.833583,2.043433,2.739666,2.235227,2.644235,1.976071,3.0031,3.528591,2.873625,2.506982,2.503469,1.886553,2.144623,2.135036,0.1469901,0.1513899,0.145677,0.1490751,0.1617398,0.1632551,0.1308064,0.127805,0.1450028,0.1918109,0.1693759,0.1748027,0.1640738,0.1129786,0.1392213,0.1314321,0.4358608,0.5608268,0.5513434,0.3797173,0.56803,0.4331337,0.5301908,0.3820746,0.6352577,0.728134,0.561751,0.4915396,0.5013344,0.403656,0.4154892,0.4234512,1.686142,1.79691,1.84399,1.978561,1.673945,1.855579,1.762589,1.862161,1.629824,1.68887,1.829755,1.822104,1.765289,1.60325,1.859728,1.790992,2.343018,2.753735,3.195585,2.484412,2.70186,3.063949,2.659514,2.078817,1.847297,2.733312,1.561676,1.729432,2.351296,0.5600067,2.35242,2.100998,0.6273195,0.8092064,0.1669181,0.7206408,0.04193117,0.3897353,0.4390716,0.5199893,0.2978346,0.1308595,0.009017943,0.3805534,0.5809527,0.04556277,1.100067,0.2589109,22.08451,23.8298,22.8271,22.08846,18.54573,22.55859,23.03628,21.8524,22.94071,22.57126,23.99284,21.70799,20.87392,20.96697,23.06167,21.80408,0,23,64,0,43,114,21,60,35,4,33,54,63,19,0,83,0,17,79,3,84,97,46,46,43,38,88,67,84,31,14,22,12.34005,20.87755,14.51056,29.88317,22.46337,63.73428,14.28483,48.48511,20.97798,15.09934,13.08126,69.29678,29.27664,34.31571,9.32877,35.10349,19.02367,27.63405,23.32464,47.14867,38.87451,83.92586,25.85625,61.51585,27.69066,22.55903,23.79603,89.84252,49.68552,44.44096,13.20642,42.12718,6.5016,12.2808,1.0836,233.6964,138.3396,285.348,0,0,156.1708,969.5475,10.62771,168.6804,253.1434,6.311368,4.3344,65.22309
10/12/2020 22:07:00,0,0,0,0,0,1.156342,1.864023,1.603793,1.068062,1.723737,1.565375,1.625051,1.242319,2.017125,1.961946,1.849693,1.319695,1.660891,1.423498,1.228834,1.692213,1.916645,3.293832,2.959498,2.018138,2.968641,2.831925,2.896964,2.280246,3.1967,3.276322,3.232636,2.328122,2.812047,2.280869,2.223019,2.894353,0.1430566,0.1604707,0.1516546,0.1524822,0.1673877,0.1702323,0.1400495,0.1319284,0.1494814,0.193067,0.1775663,0.1716627,0.1690122,0.1189569,0.1486931,0.1449295,0.4006173,0.6593456,0.5756251,0.3864775,0.6045939,0.5580751,0.5765021,0.4450758,0.6891025,0.6813385,0.6518961,0.4665493,0.5793418,0.4879588,0.4380895,0.5922098,1.65964,1.76971,1.845775,1.889327,1.722526,1.811978,1.782607,1.836237,1.587415,1.670024,1.750291,1.764637,1.694229,1.604247,1.812082,1.714255,2.343018,2.753735,3.195612,2.484412,2.788247,3.063949,2.665962,2.078817,1.847297,2.733312,1.581887,1.753732,2.370941,0.6047781,2.373219,2.102337,0.6273195,0.8096329,0.1683352,0.7206408,0.04193117,0.4075928,0.4390716,0.5199893,0.3084103,0.1450307,0.009017943,0.3805534,0.6334572,0.04556277,1.100067,0.2589109,22.06957,23.69319,22.84046,22.09424,18.54573,22.55194,23.03972,21.85753,22.91272,22.57627,24.00494,21.7314,20.89209,21.00167,23.06996,21.7795,0,67,92,31,66,69,54,38,7,16,2,11,21,4,0,54,0,76,111,37,64,58,51,25,9,62,12,16,44,6,34,23,12.34005,21.76199,15.24211,29.88317,22.92336,64.66447,14.36638,48.88097,21.38493,15.99165,13.60874,69.84837,30.09549,34.77448,9.393036,35.96391,19.02367,28.58114,24.2803,47.2217,39.58344,85.3129,26.15093,62.08439,28.14156,23.54134,24.47777,90.53912,50.6152,44.96205,13.40565,43.15577,6.5016,37.0832,1.0836,233.6964,145.4191,291.9507,0,0,227.4934,1038.468,50.42593,168.6804,316.7447,7.484064,4.3344,91.37276
